city_development_index,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,Central_city,Experience_index,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,gender_Female,gender_Male,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target
0.92,0,3,6,0,1,0.116071429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.897,0,3,4,4,1,0.392857143,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.926,1,2,5,5,1,0.05952381,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.897,0,4,1,0,1,0.241071429,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,0,4,7,1,1,0.0625,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.92,0,5,21,8,5,0.050595238,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.743,0,4,7,2,1,0.181547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.766,0,3,4,4,2,0.452380952,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.847,0,3,14,1,1,0.098214286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,3,3,5,2,0.181547619,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,3,21,6,4,0.017857143,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.903,0,4,11,0,1,0.145833333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,0,4,20,7,5,0.107142857,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,1,3,2,4,2,0.476190476,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.866,2,3,3,2,1,0.238095238,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.624,2,2,3,0,6,0.18452381,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.896,0,4,6,8,1,0.324404762,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.836,0,5,21,0,6,0.12797619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,3,2,2,2,0.264880952,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.698,0,3,0,0,6,0.041666667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.926,0,3,6,0,2,0.035714286,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.925,0,3,21,0,5,0.101190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,1,2,4,6,1,0.25,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,1,3,3,1,6,0.130952381,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.493,0,3,4,0,2,0.053571429,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.897,0,3,3,3,1,0.06547619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,0,4,10,3,2,0.113095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.91,0,3,17,1,5,0.05952381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,2,4,18,3,5,0.142857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.55,2,4,15,0,2,0.163690476,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,3,0,1,0.136904762,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.92,2,4,5,5,3,0.05952381,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,0,3,21,4,5,0.267857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,0,4,1,0,6,0.089285714,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,4,21,8,5,0.098214286,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,21,0,1,0.345238095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,4,4,3,0.032738095,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,3,6,0,1,0.092261905,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.878,0,4,1,0,1,0.053571429,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,5,8,5,0.035714286,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.893,2,3,10,4,1,0.461309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.926,0,3,5,8,6,0.014880952,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,0,3,16,8,5,0.139880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,9,8,1,0.19047619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,1,1,0.398809524,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,8,8,4,0.336309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,21,0,5,0.291666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,4,0,3,3,0.151785714,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,7,5,1,0.008928571,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,3,3,1,0.047619048,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,14,4,2,0.178571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.91,0,3,21,8,1,0.05952381,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.92,2,2,3,0,1,0.119047619,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.624,0,4,5,8,1,0.205357143,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.895,0,4,17,3,5,0.154761905,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.624,0,3,12,4,1,0.25,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.897,2,4,8,8,2,0.773809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,2,2,3,0,6,0.151785714,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.754,0,1,2,0,6,0.303571429,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,0,4,5,3,5,0.035714286,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,4,5,0,6,0.092261905,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.897,0,4,10,4,3,0.104166667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,0,4,10,6,1,0.119047619,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.878,2,3,4,0,1,0.369047619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.698,2,3,2,0,6,0.083333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.91,0,3,21,3,5,0.3125,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,0,4,21,0,1,0.133928571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,4,21,0,3,0.318452381,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.74,0,3,17,3,2,0.160714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.884,0,4,11,4,1,0.49702381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,16,6,1,0.160714286,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.527,2,3,0,0,1,0.056547619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.89,2,3,9,3,5,0.267857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,21,8,2,0.232142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,2,3,7,0,2,0.092261905,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.855,0,3,0,0,1,0.12202381,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,4,16,0,5,0.092261905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.743,0,3,5,1,1,0.023809524,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.92,2,2,2,0,1,0.425595238,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.896,0,2,14,0,1,0.041666667,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,0,3,19,0,2,0.285714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,2,2,9,0,4,0.130952381,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.92,0,4,21,4,4,0.37202381,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.666,0,3,5,3,3,0.077380952,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.691,0,3,10,8,1,0.095238095,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.925,0,3,9,4,5,0.071428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.903,0,3,21,4,2,0.264880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,3,0,6,0.25,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.878,0,4,21,6,3,0.151785714,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.92,2,3,3,7,1,0.339285714,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,6,5,0.098214286,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.624,0,3,2,2,2,0.238095238,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,0,4,9,0,1,0.130952381,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.924,0,4,2,3,1,0.083333333,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.92,0,3,8,6,4,0.25,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,4,0,1,0.523809524,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,4,0,4,1,0.464285714,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.624,0,4,5,8,2,0.193452381,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.925,1,3,3,5,1,0.119047619,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.913,0,4,11,3,1,0.199404762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,0,3,8,3,5,0.068452381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.689,0,3,5,3,1,0.035714286,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.769,0,3,11,0,2,0.053571429,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.939,0,3,11,0,2,0.053571429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.689,0,3,3,4,1,0.214285714,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.802,0,5,4,0,1,0.169642857,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.884,0,3,5,3,1,0.0625,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.913,0,3,10,3,1,0.193452381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.923,0,3,18,0,1,0.038690476,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.915,0,3,6,3,1,0.220238095,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,18,8,5,0.095238095,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.754,1,3,3,3,5,0.116071429,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,6,1,2,0.044642857,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.91,0,3,18,3,5,0.116071429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,0,3,10,0,4,0.321428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,4,12,8,2,0.461309524,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.698,0,3,3,0,1,0.056547619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.91,2,3,21,3,5,0.130952381,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.624,0,3,7,8,1,0.324404762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,8,3,1,0.541666667,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.939,0,3,6,0,5,0.12202381,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,4,3,1,1,0.166666667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,9,0,4,0.050595238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,3,2,1,0.089285714,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.884,0,3,8,4,3,0.154761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,2,3,6,5,2,0.011904762,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,2,2,5,4,1,0.136904762,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.666,0,3,14,2,1,0.116071429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.925,2,3,2,0,1,0.202380952,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.698,2,1,0,0,6,0.110119048,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.92,0,3,21,2,1,0.410714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.895,0,3,21,3,1,0.041666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,3,5,0,5,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,1,5,1,0.458333333,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.897,0,4,11,3,2,0.035714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.727,0,3,15,4,3,0.053571429,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.55,0,3,7,1,1,0.035714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,9,4,5,0.238095238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,1,4,21,5,6,0.017857143,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,1,3,12,0,2,0.330357143,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,3,21,4,2,0.148809524,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.624,2,3,6,2,5,0.116071429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,0,3,17,5,1,0.053571429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,8,3,1,0.071428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.802,0,2,11,0,1,0.25297619,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.776,2,3,5,0,1,0.982142857,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,3,5,0,1,0.047619048,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,18,1,2,0.241071429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,2,4,0,6,0.086309524,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,16,8,2,0.044642857,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.926,0,3,21,4,2,0.077380952,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.899,2,2,8,2,4,0.1875,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,4,5,4,1,0.044642857,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,1,3,3,0,6,0.133928571,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,4,9,0,1,0.589285714,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.698,0,3,1,0,6,0.202380952,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,6,5,0.068452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.666,0,2,21,1,6,0.226190476,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,0,3,16,3,1,0.101190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,19,1,5,0.258928571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,4,3,0,6,0.208333333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.624,0,3,6,4,1,0.032738095,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.836,0,4,12,6,2,0.119047619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.55,2,2,5,0,6,0.455357143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.926,0,3,3,5,1,0.18452381,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,4,5,0,5,0.023809524,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,3,21,0,5,0.080357143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.896,0,4,14,5,1,0.226190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.762,0,3,6,8,1,0.133928571,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.689,2,2,2,0,6,0.035714286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.856,0,4,11,4,2,0.279761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,0,4,19,8,1,0.988095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,4,0,2,0.148809524,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.91,2,3,17,8,4,0.181547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,1,4,0,6,0.050595238,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,21,4,1,0.318452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.563,2,3,5,7,1,0.354166667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.55,2,4,1,1,1,0.125,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.682,0,3,7,7,1,0.068452381,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,13,3,3,0.107142857,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,8,5,3,0.321428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,6,0,5,0.261904762,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.91,0,5,21,8,5,0.166666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,1,4,3,4,2,0.074404762,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,2,4,18,3,5,0.017857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.558,0,3,3,3,1,0.169642857,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.92,0,3,21,6,5,0.017857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,8,0,2,0.05952381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.913,2,3,1,0,1,0.333333333,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.926,0,3,3,0,6,0.139880952,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,3,2,0,1,0.142857143,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.698,0,3,2,7,1,0.285714286,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.698,2,3,7,0,2,0.041666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.897,1,3,4,4,1,0.366071429,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.899,0,4,15,4,4,0.226190476,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,1,2,14,0,1,0.044642857,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.624,0,3,9,0,6,0.395833333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,7,7,1,0.211309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,2,3,4,0,1,0.19047619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.887,0,3,21,5,6,0.160714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,2,4,0,6,0.208333333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.926,0,3,4,3,1,0.169642857,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.913,0,3,21,6,5,0.19047619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,2,3,10,1,1,0.142857143,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.926,2,2,2,0,1,0.014880952,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.89,0,4,21,3,1,0.104166667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.727,0,3,10,2,2,0.336309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,5,4,1,0.12202381,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,0,3,20,3,1,0.196428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.558,0,3,5,4,1,0.044642857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,2,2,6,3,4,0.080357143,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.804,0,3,16,1,5,0.767857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.738,0,3,1,0,6,0.327380952,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.647,0,3,12,0,3,0.395833333,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,6,0,1,0.833333333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.624,0,3,15,6,5,0.166666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.725,0,4,9,3,2,0.154761905,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,1,1,0.029761905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.827,1,2,3,4,5,0.345238095,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.666,0,3,2,2,2,0.202380952,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.516,0,3,2,0,2,0.06547619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,13,7,5,0.032738095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
